#,Date-Time (MDT),Ch: 1 - Temperature   (°C ),Ch: 2 - RH   (%),Dew Point   (°C ),Host Connected,End of File
32,04-09-2022 10:47:21,11.16,27.83,-6.73,,
33,04-09-2022 10:50:21,11.67,24.55,-7.93,,
34,04-09-2022 10:53:21,10.54,25.21,-8.54,,
35,04-09-2022 10:56:21,10.73,25.85,-8.06,,
36,04-09-2022 10:59:21,10.64,26.55,-7.80,,
37,04-09-2022 11:02:21,11.69,24.28,-8.05,,
38,04-09-2022 11:05:21,12.28,24.84,-7.26,,
39,04-09-2022 11:08:21,11.57,24.78,-7.88,,
40,04-09-2022 11:11:21,11.78,24.54,-7.83,,
41,04-09-2022 11:14:21,11.46,24.61,-8.07,,
42,04-09-2022 11:17:21,11.82,23.09,-8.59,,
43,04-09-2022 11:20:21,12.45,24.90,-7.07,,
44,04-09-2022 11:23:21,13.31,22.25,-7.80,,
45,04-09-2022 11:26:21,14.48,19.95,-8.23,,
46,04-09-2022 11:29:21,14.52,20.80,-7.66,,
47,04-09-2022 11:32:21,14.34,19.08,-8.91,,
48,04-09-2022 11:35:21,14.38,18.77,-9.09,,
49,04-09-2022 11:38:21,14.96,18.55,-8.76,,
50,04-09-2022 11:41:21,15.39,18.23,-8.63,,
51,04-09-2022 11:44:21,16.13,17.62,-8.46,,
52,04-09-2022 11:47:21,16.45,16.84,-8.78,,
53,04-09-2022 11:50:21,15.87,17.48,-8.77,,
54,04-09-2022 11:53:21,15.78,17.34,-8.95,,
55,04-09-2022 11:56:21,15.39,16.98,-9.53,,
56,04-09-2022 11:59:21,15.66,17.84,-8.69,,
57,04-09-2022 12:02:21,14.83,18.25,-9.07,,
58,04-09-2022 12:05:21,15.63,18.01,-8.59,,
59,04-09-2022 12:08:21,15.41,18.74,-8.26,,
60,04-09-2022 12:11:21,15.89,19.01,-7.68,,
61,04-09-2022 12:14:21,16.65,19.32,-6.84,,
62,04-09-2022 12:17:21,17.08,17.16,-8.02,,
63,04-09-2022 12:20:21,16.80,17.77,-7.80,,
64,04-09-2022 12:23:21,16.84,16.18,-8.98,,
65,04-09-2022 12:26:21,17.51,16.27,-8.36,,
66,04-09-2022 12:29:21,18.09,17.74,-6.77,,
67,04-09-2022 12:32:21,18.35,16.80,-7.27,,
68,04-09-2022 12:35:21,18.53,16.59,-7.29,,
69,04-09-2022 12:38:21,18.48,17.27,-6.81,,
70,04-09-2022 12:41:21,19.92,12.75,-9.54,,
71,04-09-2022 12:44:21,19.18,12.74,-10.13,,
72,04-09-2022 12:47:21,17.81,14.97,-9.18,,
73,04-09-2022 12:50:21,18.03,15.67,-8.43,,
74,04-09-2022 12:53:21,17.94,14.44,-9.53,,
75,04-09-2022 12:56:21,17.76,14.81,-9.36,,
76,04-09-2022 12:59:21,18.86,12.85,-10.28,,
77,04-09-2022 13:02:21,18.66,13.53,-9.79,,
78,04-09-2022 13:05:21,20.15,13.41,-8.72,,
79,04-09-2022 13:08:21,19.77,11.38,-11.10,,
80,04-09-2022 13:11:21,18.59,12.00,-11.34,,
81,04-09-2022 13:14:21,18.39,12.10,-11.40,,
82,04-09-2022 13:17:21,18.00,12.93,-10.88,,
83,04-09-2022 13:20:21,17.56,12.56,-11.59,,
84,04-09-2022 13:23:21,17.48,12.47,-11.74,,
85,04-09-2022 13:26:21,18.37,12.51,-11.01,,
86,04-09-2022 13:29:21,17.89,12.60,-11.29,,
87,04-09-2022 13:32:21,17.48,13.09,-11.13,,
88,04-09-2022 13:35:21,17.92,12.91,-10.96,,
89,04-09-2022 13:38:21,17.62,12.76,-11.35,,
90,04-09-2022 13:41:21,17.46,13.23,-11.02,,
91,04-09-2022 13:44:21,17.50,13.34,-10.88,,
92,04-09-2022 13:47:21,17.47,13.51,-10.75,,
93,04-09-2022 13:50:21,17.58,14.01,-10.21,,
94,04-09-2022 13:53:21,18.55,14.42,-9.07,,
95,04-09-2022 13:56:21,19.16,12.08,-10.82,,
96,04-09-2022 13:59:21,19.03,11.86,-11.15,,
97,04-09-2022 14:02:21,18.87,11.94,-11.20,,
98,04-09-2022 14:05:21,18.09,12.89,-10.85,,
99,04-09-2022 14:08:21,17.44,12.97,-11.29,,
100,04-09-2022 14:11:21,17.49,12.66,-11.54,,
101,04-09-2022 14:14:21,17.89,12.63,-11.26,,
102,04-09-2022 14:17:21,18.72,11.66,-11.61,,
103,04-09-2022 14:20:21,18.91,11.91,-11.20,,
104,04-09-2022 14:23:21,18.67,12.64,-10.63,,
105,04-09-2022 14:26:21,19.12,11.45,-11.52,,
106,04-09-2022 14:29:21,19.91,11.73,-10.60,,
107,04-09-2022 14:32:21,18.71,10.99,-12.35,,
108,04-09-2022 14:35:21,17.94,11.94,-11.93,,
109,04-09-2022 14:38:21,18.29,11.69,-11.91,,
110,04-09-2022 14:41:21,17.80,11.47,-12.53,,
111,04-09-2022 14:44:21,17.54,11.86,-12.32,,
112,04-09-2022 14:47:21,17.13,12.45,-12.04,,
113,04-09-2022 14:50:21,17.07,11.89,-12.65,,
114,04-09-2022 14:53:21,17.28,11.96,-12.42,,
115,04-09-2022 14:56:21,17.07,12.59,-11.95,,
116,04-09-2022 14:59:21,17.15,12.15,-12.32,,
117,04-09-2022 15:02:21,17.33,11.91,-12.43,,
118,04-09-2022 15:05:21,17.28,12.27,-12.10,,
119,04-09-2022 15:08:21,17.17,12.34,-12.11,,
120,04-09-2022 15:11:21,17.67,11.78,-12.29,,
121,04-09-2022 15:14:21,17.36,12.46,-11.85,,
122,04-09-2022 15:17:21,17.21,12.37,-12.05,,
123,04-09-2022 15:20:21,17.04,12.71,-11.85,,
124,04-09-2022 15:23:21,16.98,12.54,-12.07,,
125,04-09-2022 15:26:21,17.30,12.08,-12.28,,
126,04-09-2022 15:29:21,17.81,11.11,-12.91,,
127,04-09-2022 15:32:21,18.19,11.26,-12.46,,
128,04-09-2022 15:35:21,17.06,11.68,-12.88,,
129,04-09-2022 15:38:21,16.75,12.42,-12.37,,
130,04-09-2022 15:41:21,16.94,12.02,-12.62,,
131,04-09-2022 15:44:21,16.70,12.23,-12.60,,
132,04-09-2022 15:47:21,16.76,12.11,-12.67,,
133,04-09-2022 15:50:21,16.66,12.90,-11.97,,
134,04-09-2022 15:53:21,16.96,11.64,-12.99,,
135,04-09-2022 15:56:21,16.67,11.79,-13.06,,
136,04-09-2022 15:59:21,16.93,11.87,-12.78,,
137,04-09-2022 16:02:21,18.40,11.55,-11.97,,
138,04-09-2022 16:05:21,19.14,11.16,-11.83,,
139,04-09-2022 16:08:21,19.15,11.03,-11.96,,
140,04-09-2022 16:11:21,19.02,11.78,-11.24,,
141,04-09-2022 16:14:21,18.50,11.47,-11.98,,
142,04-09-2022 16:17:21,18.97,11.36,-11.73,,
143,04-09-2022 16:20:21,17.90,11.02,-12.95,,
144,04-09-2022 16:23:21,16.99,11.60,-13.03,,
145,04-09-2022 16:26:21,17.47,11.98,-12.25,,
146,04-09-2022 16:29:21,17.91,11.66,-12.24,,
147,04-09-2022 16:32:21,17.79,11.79,-12.20,,
148,04-09-2022 16:35:21,17.64,11.41,-12.72,,
149,04-09-2022 16:38:21,17.16,11.24,-13.28,,
150,04-09-2022 16:41:21,17.72,11.54,-12.51,,
151,04-09-2022 16:44:21,17.92,11.17,-12.77,,
152,04-09-2022 16:47:21,18.28,10.71,-12.99,,
153,04-09-2022 16:50:21,18.09,10.24,-13.69,,
154,04-09-2022 16:53:21,17.17,11.11,-13.41,,
155,04-09-2022 16:56:21,17.28,10.12,-14.47,,
156,04-09-2022 16:59:21,17.19,10.03,-14.64,,
157,04-09-2022 17:02:21,17.64,10.22,-14.06,,
158,04-09-2022 17:05:21,17.38,10.30,-14.17,,
159,04-09-2022 17:08:21,17.35,10.02,-14.53,,
160,04-09-2022 17:11:21,17.18,10.31,-14.32,,
161,04-09-2022 17:14:21,17.40,10.08,-14.42,,
162,04-09-2022 17:17:21,17.28,10.30,-14.26,,
163,04-09-2022 17:20:21,17.38,9.80,-14.78,,
164,04-09-2022 17:23:21,17.37,10.06,-14.47,,
165,04-09-2022 17:26:21,17.32,10.26,-14.26,,
166,04-09-2022 17:29:21,17.20,10.48,-14.10,,
167,04-09-2022 17:32:21,17.38,10.25,-14.23,,
168,04-09-2022 17:35:21,16.94,10.20,-14.62,,
169,04-09-2022 17:38:21,16.82,10.40,-14.48,,
170,04-09-2022 17:41:21,16.85,10.76,-14.05,,
171,04-09-2022 17:44:21,17.01,10.17,-14.61,,
172,04-09-2022 17:47:21,17.19,10.64,-13.92,,
173,04-09-2022 17:50:21,17.11,10.83,-13.76,,
174,04-09-2022 17:53:21,16.94,9.96,-14.91,,
175,04-09-2022 17:56:21,16.54,10.25,-14.88,,
176,04-09-2022 17:59:21,16.60,10.29,-14.79,,
177,04-09-2022 18:02:21,16.37,10.71,-14.47,,
178,04-09-2022 18:05:21,16.20,10.10,-15.32,,
179,04-09-2022 18:08:21,15.95,10.76,-14.75,,
180,04-09-2022 18:11:21,15.87,11.32,-14.19,,
181,04-09-2022 18:14:21,15.99,10.90,-14.55,,
182,04-09-2022 18:17:21,15.99,11.43,-13.97,,
183,04-09-2022 18:20:21,15.69,10.86,-14.83,,
184,04-09-2022 18:23:21,15.81,11.41,-14.14,,
185,04-09-2022 18:26:21,15.72,11.09,-14.56,,
186,04-09-2022 18:29:21,15.37,10.79,-15.17,,
187,04-09-2022 18:32:21,15.23,11.84,-14.14,,
188,04-09-2022 18:35:21,15.18,10.96,-15.12,,
189,04-09-2022 18:38:21,15.01,11.54,-14.62,,
190,04-09-2022 18:41:21,14.94,11.65,-14.57,,
191,04-09-2022 18:44:21,14.47,11.84,-14.74,,
192,04-09-2022 18:47:21,13.90,12.09,-14.94,,
193,04-09-2022 18:50:21,13.41,12.84,-14.59,,
194,04-09-2022 18:53:21,13.14,12.92,-14.73,,
195,04-09-2022 18:56:21,13.07,13.10,-14.61,,
196,04-09-2022 18:59:21,13.07,13.21,-14.51,,
197,04-09-2022 19:02:21,13.33,13.03,-14.47,,
198,04-09-2022 19:05:21,13.30,13.14,-14.40,,
199,04-09-2022 19:08:21,13.18,12.78,-14.83,,
200,04-09-2022 19:11:21,13.06,12.68,-15.01,,
201,04-09-2022 19:14:21,13.03,13.50,-14.28,,
202,04-09-2022 19:17:21,13.00,13.21,-14.58,,
203,04-09-2022 19:20:21,12.97,13.19,-14.61,,
204,04-09-2022 19:23:21,12.76,13.33,-14.65,,
205,04-09-2022 19:26:21,12.57,13.47,-14.68,,
206,04-09-2022 19:29:21,12.38,14.14,-14.24,,
207,04-09-2022 19:32:21,12.40,14.18,-14.19,,
208,04-09-2022 19:35:21,12.78,13.67,-14.32,,
209,04-09-2022 19:38:21,12.86,13.95,-14.02,,
210,04-09-2022 19:41:21,12.72,13.95,-14.13,,
211,04-09-2022 19:44:21,12.44,13.91,-14.39,,
212,04-09-2022 19:47:21,12.53,13.77,-14.43,,
213,04-09-2022 19:50:21,12.43,14.29,-14.07,,
214,04-09-2022 19:53:21,12.21,14.53,-14.04,,
215,04-09-2022 19:56:21,12.28,14.21,-14.26,,
216,04-09-2022 19:59:21,12.31,14.63,-13.88,,
217,04-09-2022 20:02:21,12.35,14.12,-14.28,,
218,04-09-2022 20:05:21,12.19,14.47,-14.11,,
219,04-09-2022 20:08:21,12.02,14.58,-14.15,,
220,04-09-2022 20:11:21,12.02,14.74,-14.02,,
221,04-09-2022 20:14:21,11.83,15.08,-13.89,,
222,04-09-2022 20:17:21,11.83,14.93,-14.02,,
223,04-09-2022 20:20:21,11.91,14.92,-13.96,,
224,04-09-2022 20:23:21,11.83,15.43,-13.61,,
225,04-09-2022 20:26:21,11.92,15.45,-13.52,,
226,04-09-2022 20:29:21,11.77,15.72,-13.43,,
227,04-09-2022 20:32:21,11.81,16.02,-13.18,,
228,04-09-2022 20:35:21,11.87,15.55,-13.49,,
229,04-09-2022 20:38:21,11.83,15.51,-13.55,,
230,04-09-2022 20:41:21,11.85,15.85,-13.27,,
231,04-09-2022 20:44:21,11.55,15.82,-13.53,,
232,04-09-2022 20:47:21,12.06,15.12,-13.67,,
233,04-09-2022 20:50:21,11.99,15.49,-13.44,,
234,04-09-2022 20:53:21,12.61,14.81,-13.49,,
235,04-09-2022 20:56:21,12.59,15.13,-13.24,,
236,04-09-2022 20:59:21,12.30,15.36,-13.29,,
237,04-09-2022 21:02:21,12.13,15.57,-13.26,,
238,04-09-2022 21:05:21,12.01,15.50,-13.41,,
239,04-09-2022 21:08:21,11.75,16.18,-13.09,,
240,04-09-2022 21:11:21,11.70,16.72,-12.74,,
241,04-09-2022 21:14:21,11.91,16.78,-12.52,,
242,04-09-2022 21:17:21,11.98,16.45,-12.71,,
243,04-09-2022 21:20:21,12.20,16.29,-12.64,,
244,04-09-2022 21:23:21,12.14,16.19,-12.78,,
245,04-09-2022 21:26:21,12.03,16.01,-13.00,,
246,04-09-2022 21:29:21,11.94,16.28,-12.86,,
247,04-09-2022 21:32:21,11.76,16.19,-13.08,,
248,04-09-2022 21:35:21,11.74,16.19,-13.10,,
249,04-09-2022 21:38:21,11.51,17.66,-12.22,,
250,04-09-2022 21:41:21,11.40,17.07,-12.72,,
251,04-09-2022 21:44:21,11.37,17.49,-12.45,,
252,04-09-2022 21:47:21,11.13,18.06,-12.24,,
253,04-09-2022 21:50:21,11.13,18.14,-12.19,,
254,04-09-2022 21:53:21,11.54,17.85,-12.06,,
255,04-09-2022 21:56:21,11.92,17.53,-11.97,,
256,04-09-2022 21:59:21,12.16,16.52,-12.51,,
257,04-09-2022 22:02:21,12.18,17.23,-11.97,,
258,04-09-2022 22:05:21,11.92,17.45,-12.02,,
259,04-09-2022 22:08:21,11.63,18.22,-11.72,,
260,04-09-2022 22:11:21,11.59,17.83,-12.02,,
261,04-09-2022 22:14:21,11.38,18.36,-11.84,,
262,04-09-2022 22:17:21,11.16,18.97,-11.61,,
263,04-09-2022 22:20:21,10.78,20.27,-11.11,,
264,04-09-2022 22:23:21,10.36,19.01,-12.25,,
265,04-09-2022 22:26:21,9.86,19.97,-12.05,,
266,04-09-2022 22:29:21,9.70,22.95,-10.44,,
267,04-09-2022 22:32:21,10.70,20.99,-10.73,,
268,04-09-2022 22:35:21,11.00,21.03,-10.45,,
269,04-09-2022 22:38:21,10.90,21.98,-9.98,,
270,04-09-2022 22:41:21,10.80,23.01,-9.49,,
271,04-09-2022 22:44:21,10.72,23.98,-9.03,,
272,04-09-2022 22:47:21,10.71,24.06,-9.00,,
273,04-09-2022 22:50:21,10.95,23.47,-9.11,,
274,04-09-2022 22:53:21,11.00,23.36,-9.13,,
275,04-09-2022 22:56:21,10.85,23.62,-9.11,,
276,04-09-2022 22:59:21,10.64,23.83,-9.18,,
277,04-09-2022 23:02:21,10.64,23.92,-9.13,,
278,04-09-2022 23:05:21,10.66,24.13,-9.00,,
279,04-09-2022 23:08:21,10.69,24.44,-8.81,,
280,04-09-2022 23:11:21,10.54,25.62,-8.34,,
281,04-09-2022 23:14:21,10.59,27.23,-7.51,,
282,04-09-2022 23:17:21,10.71,27.33,-7.36,,
283,04-09-2022 23:20:21,10.43,27.66,-7.45,,
284,04-09-2022 23:23:21,10.06,28.54,-7.36,,
285,04-09-2022 23:26:21,10.05,29.85,-6.79,,
286,04-09-2022 23:29:21,9.68,30.36,-6.89,,
287,04-09-2022 23:32:21,9.37,31.08,-6.86,,
288,04-09-2022 23:35:21,9.21,31.63,-6.77,,
289,04-09-2022 23:38:21,9.20,32.21,-6.54,,
290,04-09-2022 23:41:21,9.37,31.94,-6.50,,
291,04-09-2022 23:44:21,9.11,32.01,-6.70,,
292,04-09-2022 23:47:21,8.86,32.75,-6.63,,
293,04-09-2022 23:50:21,8.61,32.99,-6.75,,
294,04-09-2022 23:53:21,8.65,33.09,-6.67,,
295,04-09-2022 23:56:21,8.67,32.75,-6.79,,
296,04-09-2022 23:59:21,9.07,32.17,-6.67,,
297,04-10-2022 00:02:21,9.62,31.42,-6.50,,
298,04-10-2022 00:05:21,9.77,31.50,-6.33,,
299,04-10-2022 00:08:21,9.63,32.85,-5.91,,
300,04-10-2022 00:11:21,9.40,33.66,-5.79,,
301,04-10-2022 00:14:21,9.10,35.68,-5.29,,
302,04-10-2022 00:17:21,9.02,35.45,-5.45,,
303,04-10-2022 00:20:21,8.90,36.09,-5.32,,
304,04-10-2022 00:23:21,8.78,36.52,-5.27,,
305,04-10-2022 00:26:21,8.55,37.70,-5.06,,
306,04-10-2022 00:29:21,8.77,36.21,-5.39,,
307,04-10-2022 00:32:21,8.76,35.16,-5.79,,
308,04-10-2022 00:35:21,8.53,35.89,-5.71,,
309,04-10-2022 00:38:21,8.66,33.06,-6.67,,
310,04-10-2022 00:41:21,8.73,33.18,-6.57,,
311,04-10-2022 00:44:21,8.85,31.60,-7.10,,
312,04-10-2022 00:47:21,8.76,31.68,-7.14,,
313,04-10-2022 00:50:21,8.85,30.62,-7.51,,
314,04-10-2022 00:53:21,9.11,29.93,-7.57,,
315,04-10-2022 00:56:21,8.96,30.39,-7.50,,
316,04-10-2022 00:59:21,8.80,31.19,-7.31,,
317,04-10-2022 01:02:21,8.41,32.89,-6.97,,
318,04-10-2022 01:05:21,8.01,32.75,-7.37,,
319,04-10-2022 01:08:21,7.86,32.72,-7.52,,
320,04-10-2022 01:11:21,8.17,32.30,-7.41,,
321,04-10-2022 01:14:21,8.23,31.97,-7.49,,
322,04-10-2022 01:17:21,8.26,33.55,-6.84,,
323,04-10-2022 01:20:21,8.39,41.33,-3.98,,
324,04-10-2022 01:23:21,8.02,40.81,-4.48,,
325,04-10-2022 01:26:21,7.86,40.87,-4.61,,
326,04-10-2022 01:29:21,7.64,41.50,-4.60,,
327,04-10-2022 01:32:21,7.44,41.44,-4.81,,
328,04-10-2022 01:35:21,7.45,41.02,-4.93,,
329,04-10-2022 01:38:21,7.58,40.54,-4.97,,
330,04-10-2022 01:41:21,7.57,40.69,-4.93,,
331,04-10-2022 01:44:21,7.67,40.92,-4.77,,
332,04-10-2022 01:47:21,7.64,40.16,-5.03,,
333,04-10-2022 01:50:21,7.60,39.52,-5.29,,
334,04-10-2022 01:53:21,7.60,39.67,-5.23,,
335,04-10-2022 01:56:21,7.61,39.70,-5.22,,
336,04-10-2022 01:59:21,7.86,38.24,-5.49,,
337,04-10-2022 02:02:21,7.75,37.97,-5.68,,
338,04-10-2022 02:05:21,7.61,38.03,-5.78,,
339,04-10-2022 02:08:21,7.44,38.19,-5.88,,
340,04-10-2022 02:11:21,7.35,38.42,-5.88,,
341,04-10-2022 02:14:21,7.50,38.11,-5.85,,
342,04-10-2022 02:17:21,7.65,37.69,-5.86,,
343,04-10-2022 02:20:21,7.58,37.97,-5.83,,
344,04-10-2022 02:23:21,7.25,38.87,-5.82,,
345,04-10-2022 02:26:21,6.71,40.05,-5.91,,
346,04-10-2022 02:29:21,6.42,40.95,-5.88,,
347,04-10-2022 02:32:21,6.08,42.12,-5.82,,
348,04-10-2022 02:35:21,5.86,42.00,-6.06,,
349,04-10-2022 02:38:21,5.95,42.07,-5.96,,
350,04-10-2022 02:41:21,5.48,41.23,-6.64,,
351,04-10-2022 02:44:21,4.69,43.08,-6.78,,
352,04-10-2022 02:47:21,3.95,45.11,-6.86,,
353,04-10-2022 02:50:21,3.83,46.35,-6.63,,
354,04-10-2022 02:53:21,3.55,46.68,-6.79,,
355,04-10-2022 02:56:21,3.18,50.52,-6.10,,
356,04-10-2022 02:59:21,2.91,48.41,-6.90,,
357,04-10-2022 03:02:21,2.57,49.02,-7.05,,
358,04-10-2022 03:05:21,2.59,49.89,-6.81,,
359,04-10-2022 03:08:21,2.62,49.68,-6.83,,
360,04-10-2022 03:11:21,2.79,50.52,-6.47,,
361,04-10-2022 03:14:21,3.65,48.07,-6.31,,
362,04-10-2022 03:17:21,4.01,46.50,-6.42,,
363,04-10-2022 03:20:21,3.75,46.25,-6.72,,
364,04-10-2022 03:23:21,3.43,47.33,-6.72,,
365,04-10-2022 03:26:21,3.36,55.67,-4.65,,
366,04-10-2022 03:29:21,3.23,51.72,-5.75,,
367,04-10-2022 03:32:21,3.38,48.41,-6.47,,
368,04-10-2022 03:35:21,3.82,47.47,-6.33,,
369,04-10-2022 03:38:21,4.75,45.75,-5.95,,
370,04-10-2022 03:41:21,5.10,45.31,-5.76,,
371,04-10-2022 03:44:21,4.73,45.99,-5.90,,
372,04-10-2022 03:47:21,4.88,45.82,-5.81,,
373,04-10-2022 03:50:21,4.71,46.80,-5.69,,
374,04-10-2022 03:53:21,4.54,47.20,-5.73,,
375,04-10-2022 03:56:21,4.32,48.93,-5.47,,
376,04-10-2022 03:59:21,4.18,48.09,-5.82,,
377,04-10-2022 04:02:21,4.08,49.26,-5.60,,
378,04-10-2022 04:05:21,4.06,48.75,-5.75,,
379,04-10-2022 04:08:21,4.26,47.93,-5.80,,
380,04-10-2022 04:11:21,4.28,48.68,-5.57,,
381,04-10-2022 04:14:21,4.36,49.03,-5.40,,
382,04-10-2022 04:17:21,4.00,48.94,-5.76,,
383,04-10-2022 04:20:21,3.98,48.58,-5.88,,
384,04-10-2022 04:23:21,3.78,49.17,-5.90,,
385,04-10-2022 04:26:21,3.75,49.76,-5.77,,
386,04-10-2022 04:29:21,3.45,50.63,-5.82,,
387,04-10-2022 04:32:21,3.28,51.16,-5.84,,
388,04-10-2022 04:35:21,2.87,52.13,-5.98,,
389,04-10-2022 04:38:21,2.86,54.58,-5.38,,
390,04-10-2022 04:41:21,2.54,52.86,-6.10,,
391,04-10-2022 04:44:21,2.69,51.65,-6.27,,
392,04-10-2022 04:47:21,2.73,51.77,-6.20,,
393,04-10-2022 04:50:21,2.58,52.18,-6.23,,
394,04-10-2022 04:53:21,2.22,53.56,-6.23,,
395,04-10-2022 04:56:21,2.05,53.79,-6.33,,
396,04-10-2022 04:59:21,1.72,57.24,-5.82,,
397,04-10-2022 05:02:21,1.40,59.77,-5.56,,
398,04-10-2022 05:05:21,1.33,63.69,-4.79,,
399,04-10-2022 05:08:21,1.25,58.39,-6.01,,
400,04-10-2022 05:11:21,1.12,58.56,-6.09,,
401,04-10-2022 05:14:21,0.99,61.12,-5.65,,
402,04-10-2022 05:17:21,1.83,57.91,-5.57,,
403,04-10-2022 05:20:21,2.57,52.38,-6.19,,
404,04-10-2022 05:23:21,2.39,51.03,-6.70,,
405,04-10-2022 05:26:21,1.93,52.50,-6.76,,
406,04-10-2022 05:29:21,1.72,55.07,-6.33,,
407,04-10-2022 05:32:21,1.50,54.61,-6.65,,
408,04-10-2022 05:35:21,1.33,57.90,-6.05,,
409,04-10-2022 05:38:21,1.85,53.29,-6.64,,
410,04-10-2022 05:41:21,2.01,51.54,-6.92,,
411,04-10-2022 05:44:21,1.96,51.90,-6.88,,
412,04-10-2022 05:47:21,1.61,53.87,-6.72,,
413,04-10-2022 05:50:21,1.68,53.37,-6.78,,
414,04-10-2022 05:53:21,1.66,53.52,-6.76,,
415,04-10-2022 05:56:21,1.49,54.09,-6.78,,
416,04-10-2022 05:59:21,1.29,54.55,-6.85,,
417,04-10-2022 06:02:21,1.29,54.53,-6.86,,
418,04-10-2022 06:05:21,0.99,55.74,-6.85,,
419,04-10-2022 06:08:21,0.81,56.78,-6.79,,
420,04-10-2022 06:11:21,0.82,56.10,-6.93,,
421,04-10-2022 06:14:21,0.80,55.68,-7.05,,
422,04-10-2022 06:17:21,0.92,55.50,-6.98,,
423,04-10-2022 06:20:21,1.12,54.12,-7.12,,
424,04-10-2022 06:23:21,0.80,54.73,-7.27,,
425,04-10-2022 06:26:21,0.80,53.38,-7.59,,
426,04-10-2022 06:29:21,0.89,53.32,-7.53,,
427,04-10-2022 06:32:21,1.48,52.81,-7.10,,
428,04-10-2022 06:35:21,1.34,51.64,-7.52,,
429,04-10-2022 06:38:21,1.31,51.78,-7.52,,
430,04-10-2022 06:41:21,1.32,53.15,-7.17,,
431,04-10-2022 06:44:21,1.29,50.61,-7.82,,
432,04-10-2022 06:47:21,1.17,51.80,-7.64,,
433,04-10-2022 06:50:21,0.87,50.92,-8.14,,
434,04-10-2022 06:53:21,0.63,50.85,-8.38,,
435,04-10-2022 06:56:21,0.74,49.35,-8.66,,
436,04-10-2022 06:59:21,0.60,49.72,-8.69,,
437,04-10-2022 07:02:21,0.50,49.06,-8.96,,
438,04-10-2022 07:05:21,0.40,49.62,-8.90,,
439,04-10-2022 07:08:21,0.47,50.35,-8.65,,
440,04-10-2022 07:11:21,0.47,50.03,-8.73,,
441,04-10-2022 07:14:21,0.39,51.04,-8.55,,
442,04-10-2022 07:17:21,0.42,56.54,-7.21,,
443,04-10-2022 07:20:21,0.68,49.66,-8.63,,
444,04-10-2022 07:23:21,0.67,50.17,-8.51,,
445,04-10-2022 07:26:21,0.74,49.17,-8.71,,
446,04-10-2022 07:29:21,0.81,48.81,-8.73,,
447,04-10-2022 07:32:21,1.10,48.13,-8.65,,
448,04-10-2022 07:35:21,1.28,46.21,-9.00,,
449,04-10-2022 07:38:21,1.51,45.91,-8.87,,
450,04-10-2022 07:41:21,1.65,45.17,-8.95,,
451,04-10-2022 07:44:21,1.77,45.99,-8.62,,
452,04-10-2022 07:47:21,1.75,44.40,-9.08,,
453,04-10-2022 07:50:21,1.75,42.72,-9.58,,
454,04-10-2022 07:53:21,1.75,39.05,-10.71,,
455,04-10-2022 07:56:21,1.66,40.78,-10.24,,
456,04-10-2022 07:59:21,1.66,37.15,-11.41,,
457,04-10-2022 08:02:21,1.63,37.41,-11.35,,
458,04-10-2022 08:05:21,1.70,35.93,-11.78,,
459,04-10-2022 08:08:21,1.80,37.00,-11.33,,
460,04-10-2022 08:11:21,1.83,35.45,-11.84,,
461,04-10-2022 08:14:21,1.98,35.22,-11.79,,
462,04-10-2022 08:17:21,2.11,33.94,-12.13,,
