#,Date-Time (MDT),Ch: 1 - Temperature   (°C ),Host Connected,End of File,EOF,"Temp, (*F)"
,4/9/2022 16:32,16.9, , ,,62.42
,4/9/2022 16:35,17.11666667, , ,,62.81
,4/9/2022 16:38,16.3, , ,,61.34
,4/9/2022 16:41,16.34444444, , ,,61.42
,4/9/2022 16:44,16.64444444, , ,,61.96
,4/9/2022 16:47,17.07222222, , ,,62.73
,4/9/2022 16:50,17.2, , ,,62.96
,4/9/2022 16:53,17.11666667, , ,,62.81
,4/9/2022 16:56,16.17222222, , ,,61.11
,4/9/2022 16:59,16.3, , ,,61.34
,4/9/2022 17:02,16.17222222, , ,,61.11
,4/9/2022 17:05,16.25555556, , ,,61.26
,4/9/2022 17:08,16.47222222, , ,,61.65
,4/9/2022 17:11,16.3, , ,,61.34
,4/9/2022 17:14,16.34444444, , ,,61.42
,4/9/2022 17:17,16.21111111, , ,,61.18
,4/9/2022 17:20,15.91111111, , ,,60.64
,4/9/2022 17:23,16.08333333, , ,,60.95
,4/9/2022 17:26,16.6, , ,,61.88
,4/9/2022 17:29,16.12777778, , ,,61.03
,4/9/2022 17:32,16.25555556, , ,,61.26
,4/9/2022 17:35,16.25555556, , ,,61.26
,4/9/2022 17:38,16.04444444, , ,,60.88
,4/9/2022 17:41,16.08333333, , ,,60.95
,4/9/2022 17:44,15.95555556, , ,,60.72
,4/9/2022 17:47,15.74444444, , ,,60.34
,4/9/2022 17:50,16, , ,,60.8
,4/9/2022 17:53,15.78333333, , ,,60.41
,4/9/2022 17:56,15.65555556, , ,,60.18
,4/9/2022 17:59,15.48333333, , ,,59.87
,4/9/2022 18:02,15.27222222, , ,,59.49
,4/9/2022 18:05,15.31111111, , ,,59.56
,4/9/2022 18:08,15.35555556, , ,,59.64
,4/9/2022 18:11,15.31111111, , ,,59.56
,4/9/2022 18:14,15.35555556, , ,,59.64
,4/9/2022 18:17,15.1, , ,,59.18
,4/9/2022 18:20,14.83888889, , ,,58.71
,4/9/2022 18:23,14.97222222, , ,,58.95
,4/9/2022 18:26,14.97222222, , ,,58.95
,4/9/2022 18:29,14.71111111, , ,,58.48
,4/9/2022 18:32,14.66666667, , ,,58.4
,4/9/2022 18:35,14.53888889, , ,,58.17
,4/9/2022 18:38,14.5, , ,,58.1
,4/9/2022 18:41,14.32777778, , ,,57.79
,4/9/2022 18:44,14.23888889, , ,,57.63
,4/9/2022 18:47,13.63888889, , ,,56.55
,4/9/2022 18:50,13.33888889, , ,,56.01
,4/9/2022 18:53,13.42777778, , ,,56.17
,4/9/2022 18:56,13.21111111, , ,,55.78
,4/9/2022 18:59,12.91111111, , ,,55.24
,4/9/2022 19:02,12.82222222, , ,,55.08
,4/9/2022 19:05,13.16666667, , ,,55.7
,4/9/2022 19:08,12.86666667, , ,,55.16
,4/9/2022 19:11,12.65555556, , ,,54.78
,4/9/2022 19:14,12.86666667, , ,,55.16
,4/9/2022 19:17,12.91111111, , ,,55.24
,4/9/2022 19:20,12.99444444, , ,,55.39
,4/9/2022 19:23,12.56666667, , ,,54.62
,4/9/2022 19:26,12.26666667, , ,,54.08
,4/9/2022 19:29,12.09444444, , ,,53.77
,4/9/2022 19:32,12.35, , ,,54.23
,4/9/2022 19:35,12.18333333, , ,,53.93
,4/9/2022 19:38,12.35, , ,,54.23
,4/9/2022 19:41,12.65555556, , ,,54.78
,4/9/2022 19:44,12.48333333, , ,,54.47
,4/9/2022 19:47,12.22222222, , ,,54
,4/9/2022 19:50,12.13888889, , ,,53.85
,4/9/2022 19:53,12.22222222, , ,,54
,4/9/2022 19:56,12.35, , ,,54.23
,4/9/2022 19:59,12.18333333, , ,,53.93
,4/9/2022 20:02,11.88333333, , ,,53.39
,4/9/2022 20:05,11.71111111, , ,,53.08
,4/9/2022 20:08,11.57777778, , ,,52.84
,4/9/2022 20:11,12.01111111, , ,,53.62
,4/9/2022 20:14,11.79444444, , ,,53.23
,4/9/2022 20:17,11.41111111, , ,,52.54
,4/9/2022 20:20,11.66666667, , ,,53
