#,Date-Time (MST/MDT),Ch: 1 - Temperature   (°C ),Host Connected,End of File
1,06/21/2022 15:58:26,23.42,,
2,06/21/2022 16:01:26,23.42,,
3,06/21/2022 16:04:26,22.91,,
4,06/21/2022 16:07:26,22.65,,
5,06/21/2022 16:10:26,22.73,,
6,06/21/2022 16:13:26,22.69,,
7,06/21/2022 16:16:26,22.69,,
8,06/21/2022 16:19:26,23.21,,
9,06/21/2022 16:22:26,23.25,,
10,06/21/2022 16:25:26,22.86,,
11,06/21/2022 16:28:26,23.08,,
12,06/21/2022 16:31:26,22.86,,
13,06/21/2022 16:34:26,23.29,,
14,06/21/2022 16:37:26,22.73,,
15,06/21/2022 16:40:26,22.56,,
16,06/21/2022 16:43:26,23.03,,
17,06/21/2022 16:46:26,22.69,,
18,06/21/2022 16:49:26,22.82,,
19,06/21/2022 16:52:26,22.73,,
20,06/21/2022 16:55:26,22.56,,
21,06/21/2022 16:58:26,22.69,,
22,06/21/2022 17:01:26,22.73,,
23,06/21/2022 17:04:26,22.43,,
24,06/21/2022 17:07:26,22.86,,
25,06/21/2022 17:10:26,22.48,,
26,06/21/2022 17:13:26,22.95,,
27,06/21/2022 17:16:26,22.31,,
28,06/21/2022 17:19:26,22.65,,
29,06/21/2022 17:22:26,22.35,,
30,06/21/2022 17:25:26,22.01,,
31,06/21/2022 17:28:26,22.61,,
32,06/21/2022 17:31:26,22.95,,
33,06/21/2022 17:34:26,23.16,,
34,06/21/2022 17:37:26,23.03,,
35,06/21/2022 17:40:26,22.91,,
36,06/21/2022 17:43:26,22.95,,
37,06/21/2022 17:46:26,22.73,,
38,06/21/2022 17:49:26,22.91,,
39,06/21/2022 17:52:26,22.18,,
40,06/21/2022 17:55:26,22.65,,
41,06/21/2022 17:58:26,22.48,,
42,06/21/2022 18:01:26,22.69,,
43,06/21/2022 18:04:26,22.61,,
44,06/21/2022 18:07:26,22.56,,
45,06/21/2022 18:10:26,22.43,,
46,06/21/2022 18:13:26,21.96,,
