#,Date-Time (MDT),Ch:1 - Temperature   (°C),Button Down,Host Connected,End of File
46,07/11/2023 17:43:13,24.84,,,
47,07/11/2023 17:46:13,24.97,,,
48,07/11/2023 17:49:13,25.01,,,
49,07/11/2023 17:52:13,24.62,,,
50,07/11/2023 17:55:13,24.84,,,
51,07/11/2023 17:58:13,24.45,,,
52,07/11/2023 18:01:13,24.24,,,
53,07/11/2023 18:04:13,24.02,,,
54,07/11/2023 18:07:13,24.45,,,
55,07/11/2023 18:10:13,23.59,,,
56,07/11/2023 18:13:13,23.59,,,
57,07/11/2023 18:16:13,23.68,,,
58,07/11/2023 18:19:13,23.94,,,
59,07/11/2023 18:22:13,24.06,,,
60,07/11/2023 18:25:13,23.38,,,
61,07/11/2023 18:28:13,21.58,,,
62,07/11/2023 18:31:13,21.62,,,
63,07/11/2023 18:34:13,21.40,,,
64,07/11/2023 18:37:13,20.80,,,
65,07/11/2023 18:40:13,22.78,,,
66,07/11/2023 18:43:13,23.55,,,
67,07/11/2023 18:46:13,23.03,,,
68,07/11/2023 18:49:13,23.29,,,
69,07/11/2023 18:52:13,22.35,,,
70,07/11/2023 18:55:13,22.43,,,
71,07/11/2023 18:58:13,22.26,,,
72,07/11/2023 19:01:13,22.61,,,
73,07/11/2023 19:04:13,21.70,,,
74,07/11/2023 19:07:13,21.06,,,
75,07/11/2023 19:10:13,20.20,,,
76,07/11/2023 19:13:13,20.72,,,
77,07/11/2023 19:16:13,21.02,,,
78,07/11/2023 19:19:13,20.72,,,
79,07/11/2023 19:22:13,20.12,,,
80,07/11/2023 19:25:13,19.39,,,
81,07/11/2023 19:28:13,18.96,,,
82,07/11/2023 19:31:13,18.96,,,
83,07/11/2023 19:34:13,18.44,,,
84,07/11/2023 19:37:13,18.79,,,
85,07/11/2023 19:40:13,18.83,,,
86,07/11/2023 19:43:13,17.97,,,
87,07/11/2023 19:46:13,18.40,,,
88,07/11/2023 19:49:13,18.70,,,
89,07/11/2023 19:52:13,18.57,,,
90,07/11/2023 19:55:13,18.44,,,
91,07/11/2023 19:58:13,18.62,,,
92,07/11/2023 20:01:13,19.26,,,
93,07/11/2023 20:04:13,19.43,,,
94,07/11/2023 20:07:13,18.74,,,
95,07/11/2023 20:10:13,17.72,,,
96,07/11/2023 20:13:13,16.94,,,
97,07/11/2023 20:16:13,16.26,,,
98,07/11/2023 20:19:13,16.94,,,
99,07/11/2023 20:22:13,15.70,,,
100,07/11/2023 20:25:13,15.27,,,
101,07/11/2023 20:28:13,15.83,,,
102,07/11/2023 20:31:13,14.93,,,
103,07/11/2023 20:34:13,13.85,,,
104,07/11/2023 20:37:13,13.00,,,
105,07/11/2023 20:40:13,13.00,,,
106,07/11/2023 20:43:13,12.82,,,
107,07/11/2023 20:46:13,12.78,,,
108,07/11/2023 20:49:13,13.12,,,
109,07/11/2023 20:52:13,12.91,,,
110,07/11/2023 20:55:13,12.78,,,
111,07/11/2023 20:58:13,12.05,,,
112,07/11/2023 21:01:13,12.10,,,
113,07/11/2023 21:04:13,12.10,,,
114,07/11/2023 21:07:13,11.88,,,
115,07/11/2023 21:10:13,11.37,,,
116,07/11/2023 21:13:13,11.37,,,
117,07/11/2023 21:16:13,11.15,,,
118,07/11/2023 21:19:13,10.98,,,
119,07/11/2023 21:22:13,11.07,,,
120,07/11/2023 21:25:13,10.72,,,
121,07/11/2023 21:28:13,10.77,,,
122,07/11/2023 21:31:13,11.02,,,
123,07/11/2023 21:34:13,10.59,,,
124,07/11/2023 21:37:13,10.25,,,
125,07/11/2023 21:40:13,10.38,,,
126,07/11/2023 21:43:13,10.16,,,
127,07/11/2023 21:46:13,9.95,,,
128,07/11/2023 21:49:13,10.34,,,
129,07/11/2023 21:52:13,10.16,,,
130,07/11/2023 21:55:13,11.02,,,
131,07/11/2023 21:58:13,11.41,,,
132,07/11/2023 22:01:13,10.34,,,
133,07/11/2023 22:04:13,10.08,,,
134,07/11/2023 22:07:13,9.91,,,
135,07/11/2023 22:10:13,9.82,,,
136,07/11/2023 22:13:13,9.86,,,
137,07/11/2023 22:16:13,10.29,,,
138,07/11/2023 22:19:13,10.46,,,
139,07/11/2023 22:22:13,10.68,,,
140,07/11/2023 22:25:13,10.64,,,
141,07/11/2023 22:28:13,10.29,,,
142,07/11/2023 22:31:13,10.04,,,
143,07/11/2023 22:34:13,10.08,,,
144,07/11/2023 22:37:13,10.42,,,
145,07/11/2023 22:40:13,10.89,,,
146,07/11/2023 22:43:13,11.24,,,
147,07/11/2023 22:46:13,11.45,,,
148,07/11/2023 22:49:13,10.72,,,
149,07/11/2023 22:52:13,11.15,,,
150,07/11/2023 22:55:13,10.72,,,
151,07/11/2023 22:58:13,10.34,,,
152,07/11/2023 23:01:13,10.81,,,
153,07/11/2023 23:04:13,11.02,,,
154,07/11/2023 23:07:13,11.11,,,
155,07/11/2023 23:10:13,10.94,,,
156,07/11/2023 23:13:13,10.85,,,
157,07/11/2023 23:16:13,10.64,,,
158,07/11/2023 23:19:13,11.02,,,
159,07/11/2023 23:22:13,11.24,,,
160,07/11/2023 23:25:13,10.64,,,
161,07/11/2023 23:28:13,10.59,,,
162,07/11/2023 23:31:13,11.37,,,
163,07/11/2023 23:34:13,11.28,,,
164,07/11/2023 23:37:13,11.19,,,
165,07/11/2023 23:40:13,12.01,,,
166,07/11/2023 23:43:13,12.87,,,
167,07/11/2023 23:46:13,11.58,,,
168,07/11/2023 23:49:13,11.37,,,
169,07/11/2023 23:52:13,11.07,,,
170,07/11/2023 23:55:13,11.37,,,
171,07/11/2023 23:58:13,12.10,,,
172,07/12/2023 00:01:13,11.88,,,
173,07/12/2023 00:04:13,11.54,,,
174,07/12/2023 00:07:13,11.11,,,
175,07/12/2023 00:10:13,10.85,,,
176,07/12/2023 00:13:13,10.89,,,
177,07/12/2023 00:16:13,11.28,,,
178,07/12/2023 00:19:13,11.02,,,
179,07/12/2023 00:22:13,10.77,,,
180,07/12/2023 00:25:13,10.72,,,
181,07/12/2023 00:28:13,10.68,,,
182,07/12/2023 00:31:13,10.85,,,
183,07/12/2023 00:34:13,10.72,,,
184,07/12/2023 00:37:13,10.89,,,
185,07/12/2023 00:40:13,11.41,,,
186,07/12/2023 00:43:13,11.71,,,
187,07/12/2023 00:46:13,10.85,,,
188,07/12/2023 00:49:13,10.72,,,
189,07/12/2023 00:52:13,10.25,,,
190,07/12/2023 00:55:13,10.42,,,
191,07/12/2023 00:58:13,10.16,,,
192,07/12/2023 01:01:13,9.78,,,
193,07/12/2023 01:04:13,9.52,,,
194,07/12/2023 01:07:13,9.05,,,
195,07/12/2023 01:10:13,9.05,,,
196,07/12/2023 01:13:13,9.05,,,
197,07/12/2023 01:16:13,9.39,,,
198,07/12/2023 01:19:13,9.05,,,
199,07/12/2023 01:22:13,8.66,,,
200,07/12/2023 01:25:13,8.79,,,
201,07/12/2023 01:28:13,8.28,,,
202,07/12/2023 01:31:13,8.06,,,
203,07/12/2023 01:34:13,7.98,,,
204,07/12/2023 01:37:13,7.93,,,
205,07/12/2023 01:40:13,8.19,,,
206,07/12/2023 01:43:13,8.15,,,
207,07/12/2023 01:46:13,8.36,,,
208,07/12/2023 01:49:13,8.06,,,
209,07/12/2023 01:52:13,7.89,,,
210,07/12/2023 01:55:13,8.32,,,
211,07/12/2023 01:58:13,8.66,,,
212,07/12/2023 02:01:13,8.45,,,
213,07/12/2023 02:04:13,7.93,,,
214,07/12/2023 02:07:13,7.63,,,
215,07/12/2023 02:10:13,7.76,,,
216,07/12/2023 02:13:13,7.68,,,
217,07/12/2023 02:16:13,7.59,,,
218,07/12/2023 02:19:13,7.72,,,
219,07/12/2023 02:22:13,7.85,,,
220,07/12/2023 02:25:13,7.68,,,
221,07/12/2023 02:28:13,7.72,,,
222,07/12/2023 02:31:13,7.55,,,
223,07/12/2023 02:34:13,7.29,,,
224,07/12/2023 02:37:13,7.42,,,
225,07/12/2023 02:40:13,7.46,,,
226,07/12/2023 02:43:13,7.33,,,
227,07/12/2023 02:46:13,7.46,,,
228,07/12/2023 02:49:13,8.06,,,
229,07/12/2023 02:52:13,8.15,,,
230,07/12/2023 02:55:13,7.89,,,
231,07/12/2023 02:58:13,7.55,,,
232,07/12/2023 03:01:13,7.03,,,
233,07/12/2023 03:04:13,6.86,,,
234,07/12/2023 03:07:13,6.86,,,
235,07/12/2023 03:10:13,6.78,,,
236,07/12/2023 03:13:13,6.82,,,
237,07/12/2023 03:16:13,6.60,,,
238,07/12/2023 03:19:13,6.56,,,
239,07/12/2023 03:22:13,6.95,,,
240,07/12/2023 03:25:13,6.69,,,
241,07/12/2023 03:28:13,6.48,,,
242,07/12/2023 03:31:13,6.73,,,
243,07/12/2023 03:34:13,6.39,,,
244,07/12/2023 03:37:13,6.17,,,
245,07/12/2023 03:40:13,6.05,,,
246,07/12/2023 03:43:13,5.92,,,
247,07/12/2023 03:46:13,5.87,,,
248,07/12/2023 03:49:13,6.09,,,
249,07/12/2023 03:52:13,6.00,,,
250,07/12/2023 03:55:13,6.05,,,
251,07/12/2023 03:58:13,5.96,,,
252,07/12/2023 04:01:13,5.70,,,
253,07/12/2023 04:04:13,6.00,,,
254,07/12/2023 04:07:13,5.87,,,
255,07/12/2023 04:10:13,5.79,,,
256,07/12/2023 04:13:13,5.53,,,
257,07/12/2023 04:16:13,5.57,,,
258,07/12/2023 04:19:13,5.62,,,
259,07/12/2023 04:22:13,5.45,,,
260,07/12/2023 04:25:13,5.49,,,
261,07/12/2023 04:28:13,5.49,,,
262,07/12/2023 04:31:13,5.49,,,
263,07/12/2023 04:34:13,5.57,,,
264,07/12/2023 04:37:13,5.75,,,
265,07/12/2023 04:40:13,5.62,,,
266,07/12/2023 04:43:13,5.53,,,
267,07/12/2023 04:46:13,5.66,,,
268,07/12/2023 04:49:13,5.53,,,
269,07/12/2023 04:52:13,5.40,,,
270,07/12/2023 04:55:13,5.40,,,
271,07/12/2023 04:58:13,5.75,,,
272,07/12/2023 05:01:13,5.79,,,
273,07/12/2023 05:04:13,5.49,,,
274,07/12/2023 05:07:13,5.36,,,
275,07/12/2023 05:10:13,5.27,,,
276,07/12/2023 05:13:13,5.27,,,
277,07/12/2023 05:16:13,5.02,,,
278,07/12/2023 05:19:13,5.19,,,
279,07/12/2023 05:22:13,5.36,,,
280,07/12/2023 05:25:13,5.53,,,
281,07/12/2023 05:28:13,5.19,,,
282,07/12/2023 05:31:13,4.72,,,
283,07/12/2023 05:34:13,5.06,,,
284,07/12/2023 05:37:13,5.62,,,
285,07/12/2023 05:40:13,5.10,,,
286,07/12/2023 05:43:13,4.97,,,
287,07/12/2023 05:46:13,4.97,,,
288,07/12/2023 05:49:13,5.02,,,
289,07/12/2023 05:52:13,4.76,,,
290,07/12/2023 05:55:13,4.76,,,
291,07/12/2023 05:58:13,4.84,,,
292,07/12/2023 06:01:13,5.27,,,
293,07/12/2023 06:04:13,5.27,,,
294,07/12/2023 06:07:13,5.45,,,
295,07/12/2023 06:10:13,5.66,,,
296,07/12/2023 06:13:13,5.70,,,
297,07/12/2023 06:16:13,5.79,,,
298,07/12/2023 06:19:13,5.79,,,
299,07/12/2023 06:22:13,5.75,,,
300,07/12/2023 06:25:13,5.92,,,
301,07/12/2023 06:28:13,5.96,,,
302,07/12/2023 06:31:13,6.43,,,
303,07/12/2023 06:34:13,6.73,,,
304,07/12/2023 06:37:13,7.12,,,
305,07/12/2023 06:40:13,7.25,,,
306,07/12/2023 06:43:13,7.20,,,
307,07/12/2023 06:46:13,6.99,,,
308,07/12/2023 06:49:13,6.82,,,
309,07/12/2023 06:52:13,6.78,,,
310,07/12/2023 06:55:13,7.03,,,
311,07/12/2023 06:58:13,7.16,,,
312,07/12/2023 07:01:13,7.08,,,
313,07/12/2023 07:04:13,7.08,,,
314,07/12/2023 07:07:13,7.08,,,
315,07/12/2023 07:10:13,7.33,,,
316,07/12/2023 07:13:13,8.06,,,
317,07/12/2023 07:16:13,8.53,,,
318,07/12/2023 07:19:13,8.83,,,
319,07/12/2023 07:22:13,9.14,,,
320,07/12/2023 07:25:13,9.48,,,
321,07/12/2023 07:28:13,9.69,,,
322,07/12/2023 07:31:13,10.34,,,
323,07/12/2023 07:34:13,10.89,,,
324,07/12/2023 07:37:13,10.94,,,
325,07/12/2023 07:40:13,11.32,,,
326,07/12/2023 07:43:13,11.28,,,
327,07/12/2023 07:46:13,11.88,,,
328,07/12/2023 07:49:13,12.35,,,
329,07/12/2023 07:52:13,12.70,,,
330,07/12/2023 07:55:13,13.00,,,
331,07/12/2023 07:58:13,13.38,,,
332,07/12/2023 08:01:13,13.64,,,
333,07/12/2023 08:04:13,14.20,,,
334,07/12/2023 08:07:13,14.50,,,
335,07/12/2023 08:10:13,15.01,,,
336,07/12/2023 08:13:13,15.57,,,
337,07/12/2023 08:16:13,15.87,,,
338,07/12/2023 08:19:13,15.87,,,
339,07/12/2023 08:22:13,16.30,,,
340,07/12/2023 08:25:13,16.51,,,
341,07/12/2023 08:28:13,16.60,,,
342,07/12/2023 08:31:13,16.94,,,
343,07/12/2023 08:34:13,17.33,,,
344,07/12/2023 08:37:13,17.37,,,
345,07/12/2023 08:40:13,17.80,,,
346,07/12/2023 08:43:13,18.92,,,
347,07/12/2023 08:46:13,19.69,,,
348,07/12/2023 08:49:13,20.16,,,
349,07/12/2023 08:52:13,19.99,,,
350,07/12/2023 08:55:13,18.70,,,
351,07/12/2023 08:58:13,19.56,,,
352,07/12/2023 09:01:13,19.39,,,
353,07/12/2023 09:04:13,19.05,,,
354,07/12/2023 09:07:13,18.92,,,
355,07/12/2023 09:10:13,19.43,,,
356,07/12/2023 09:13:13,19.82,,,
357,07/12/2023 09:16:13,21.02,,,
358,07/12/2023 09:19:13,21.10,,,
359,07/12/2023 09:22:13,22.01,,,
360,07/12/2023 09:25:13,22.35,,,
361,07/12/2023 09:28:13,22.39,,,
362,07/12/2023 09:31:13,22.65,,,
363,07/12/2023 09:34:13,21.23,,,
364,07/12/2023 09:37:13,20.76,,,
365,07/12/2023 09:40:13,20.68,,,
366,07/12/2023 09:43:13,20.46,,,
367,07/12/2023 09:46:13,20.16,,,
368,07/12/2023 09:49:13,20.80,,,
369,07/12/2023 09:52:13,20.20,,,
370,07/12/2023 09:55:13,20.72,,,
371,07/12/2023 09:58:13,21.70,,,
372,07/12/2023 10:01:13,22.18,,,
373,07/12/2023 10:04:13,22.56,,,
374,07/12/2023 10:07:13,22.18,,,
375,07/12/2023 10:10:13,23.46,,,
376,07/12/2023 10:13:13,23.85,,,
377,07/12/2023 10:16:13,24.11,,,
378,07/12/2023 10:19:13,23.64,,,
379,07/12/2023 10:22:13,24.24,,,
380,07/12/2023 10:25:13,23.81,,,
381,07/12/2023 10:28:13,23.64,,,
382,07/12/2023 10:31:13,23.25,,,
383,07/12/2023 10:34:13,24.06,,,
384,07/12/2023 10:37:13,24.58,,,
385,07/12/2023 10:40:13,25.05,,,
386,07/12/2023 10:43:13,25.09,,,
387,07/12/2023 10:46:13,24.92,,,
388,07/12/2023 10:49:13,25.31,,,
389,07/12/2023 10:52:13,24.97,,,
390,07/12/2023 10:55:13,24.92,,,
391,07/12/2023 10:58:13,24.75,,,
392,07/12/2023 11:01:13,24.75,,,
393,07/12/2023 11:04:13,25.14,,,
394,07/12/2023 11:07:13,25.18,,,
395,07/12/2023 11:10:13,25.65,,,
396,07/12/2023 11:13:13,25.27,,,
397,07/12/2023 11:16:13,24.06,,,
398,07/12/2023 11:19:13,23.64,,,
399,07/12/2023 11:22:13,25.09,,,
400,07/12/2023 11:25:13,25.09,,,
401,07/12/2023 11:28:13,23.89,,,
402,07/12/2023 11:31:13,25.22,,,
403,07/12/2023 11:34:13,24.97,,,
404,07/12/2023 11:37:13,23.81,,,
405,07/12/2023 11:40:13,23.21,,,
406,07/12/2023 11:43:13,23.76,,,
407,07/12/2023 11:46:13,25.91,,,
408,07/12/2023 11:49:13,27.07,,,
409,07/12/2023 11:52:13,27.28,,,
410,07/12/2023 11:55:13,26.04,,,
411,07/12/2023 11:58:13,24.84,,,
412,07/12/2023 12:01:13,24.19,,,
413,07/12/2023 12:04:13,23.72,,,
414,07/12/2023 12:07:13,25.35,,,
415,07/12/2023 12:10:13,26.51,,,
416,07/12/2023 12:13:13,26.72,,,
417,07/12/2023 12:16:13,26.81,,,
418,07/12/2023 12:19:13,26.81,,,
419,07/12/2023 12:22:13,27.20,,,
420,07/12/2023 12:25:13,27.41,,,
421,07/12/2023 12:28:13,26.34,,,
422,07/12/2023 12:31:13,24.71,,,
423,07/12/2023 12:34:13,24.02,,,
424,07/12/2023 12:37:13,22.99,,,
425,07/12/2023 12:40:13,22.48,,,
426,07/12/2023 12:43:13,23.55,,,
427,07/12/2023 12:46:13,23.85,,,
428,07/12/2023 12:49:13,24.75,,,
429,07/12/2023 12:52:13,25.61,,,
430,07/12/2023 12:55:13,25.69,,,
431,07/12/2023 12:58:13,24.54,,,
432,07/12/2023 13:01:13,25.14,,,
433,07/12/2023 13:04:13,25.57,,,
434,07/12/2023 13:07:13,26.38,,,
435,07/12/2023 13:10:13,26.21,,,
436,07/12/2023 13:13:13,26.25,,,
437,07/12/2023 13:16:13,26.55,,,
438,07/12/2023 13:19:13,26.04,,,
439,07/12/2023 13:22:13,25.52,,,
440,07/12/2023 13:25:13,25.95,,,
441,07/12/2023 13:28:13,24.75,,,
442,07/12/2023 13:31:13,25.69,,,
443,07/12/2023 13:34:13,26.77,,,
444,07/12/2023 13:37:13,27.02,,,
445,07/12/2023 13:40:13,26.47,,,
446,07/12/2023 13:43:13,26.85,,,
447,07/12/2023 13:46:13,25.74,,,
448,07/12/2023 13:49:13,25.35,,,
449,07/12/2023 13:52:13,25.87,,,
450,07/12/2023 13:55:13,24.06,,,
451,07/12/2023 13:58:13,24.54,,,
452,07/12/2023 14:01:13,25.87,,,
453,07/12/2023 14:04:13,26.30,,,
454,07/12/2023 14:07:13,25.61,,,
455,07/12/2023 14:10:13,26.51,,,
456,07/12/2023 14:13:13,25.91,,,
457,07/12/2023 14:16:13,24.36,,,
458,07/12/2023 14:19:13,24.41,,,
459,07/12/2023 14:22:13,26.04,,,
460,07/12/2023 14:25:13,26.30,,,
461,07/12/2023 14:28:13,26.90,,,
462,07/12/2023 14:31:13,26.55,,,
463,07/12/2023 14:34:13,26.64,,,
464,07/12/2023 14:37:13,26.60,,,
465,07/12/2023 14:40:13,27.07,,,
466,07/12/2023 14:43:13,26.42,,,
467,07/12/2023 14:46:13,27.41,,,
468,07/12/2023 14:49:13,26.64,,,
469,07/12/2023 14:52:13,26.64,,,
470,07/12/2023 14:55:13,26.77,,,
471,07/12/2023 14:58:13,26.68,,,
472,07/12/2023 15:01:13,26.60,,,
473,07/12/2023 15:04:13,27.02,,,
474,07/12/2023 15:07:13,26.21,,,
475,07/12/2023 15:10:13,27.37,,,
476,07/12/2023 15:13:13,28.65,,,
477,07/12/2023 15:16:13,27.24,,,
478,07/12/2023 15:19:13,27.41,,,
479,07/12/2023 15:22:13,27.11,,,
480,07/12/2023 15:25:13,26.68,,,
481,07/12/2023 15:28:13,27.02,,,
482,07/12/2023 15:31:13,27.02,,,
483,07/12/2023 15:34:13,26.85,,,
484,07/12/2023 15:37:13,27.20,,,
485,07/12/2023 15:40:13,27.37,,,
486,07/12/2023 15:43:13,27.63,,,
487,07/12/2023 15:46:13,27.71,,,
488,07/12/2023 15:49:13,28.14,,,
489,07/12/2023 15:52:13,27.80,,,
490,07/12/2023 15:55:13,27.20,,,
491,07/12/2023 15:58:13,27.71,,,
492,07/12/2023 16:01:13,27.50,,,
493,07/12/2023 16:04:13,27.37,,,
494,07/12/2023 16:07:13,27.41,,,
495,07/12/2023 16:10:13,26.17,,,
496,07/12/2023 16:13:13,27.20,,,
497,07/12/2023 16:16:13,27.54,,,
498,07/12/2023 16:19:13,27.58,,,
499,07/12/2023 16:22:13,26.98,,,
500,07/12/2023 16:25:13,25.44,,,
501,07/12/2023 16:28:13,24.71,,,
502,07/12/2023 16:31:13,26.68,,,
503,07/12/2023 16:34:13,27.32,,,
504,07/12/2023 16:37:13,27.11,,,
505,07/12/2023 16:40:13,26.85,,,
506,07/12/2023 16:43:13,26.90,,,
507,07/12/2023 16:46:13,26.90,,,
508,07/12/2023 16:49:13,26.72,,,
509,07/12/2023 16:52:13,26.60,,,
510,07/12/2023 16:55:13,26.98,,,
511,07/12/2023 16:58:13,27.28,,,
512,07/12/2023 17:01:13,27.28,,,
513,07/12/2023 17:04:13,27.28,,,
514,07/12/2023 17:07:13,26.64,,,
515,07/12/2023 17:10:13,27.32,,,
516,07/12/2023 17:13:13,27.28,,,
517,07/12/2023 17:16:13,27.02,,,
518,07/12/2023 17:19:13,26.85,,,
519,07/12/2023 17:22:13,26.98,,,
520,07/12/2023 17:25:13,26.68,,,
521,07/12/2023 17:28:13,26.77,,,
522,07/12/2023 17:31:13,27.07,,,
523,07/12/2023 17:34:13,27.02,,,
524,07/12/2023 17:37:13,27.15,,,
525,07/12/2023 17:40:13,27.54,,,
526,07/12/2023 17:43:13,28.18,,,
527,07/12/2023 17:46:13,27.37,,,
528,07/12/2023 17:49:13,27.67,,,
529,07/12/2023 17:52:13,27.02,,,
530,07/12/2023 17:55:13,26.85,,,
531,07/12/2023 17:58:13,26.72,,,
532,07/12/2023 18:01:13,26.34,,,
533,07/12/2023 18:04:13,26.60,,,
534,07/12/2023 18:07:13,27.07,,,
535,07/12/2023 18:10:13,26.38,,,
536,07/12/2023 18:13:13,25.69,,,
537,07/12/2023 18:16:13,25.74,,,
538,07/12/2023 18:19:13,26.17,,,
539,07/12/2023 18:22:13,25.82,,,
540,07/12/2023 18:25:13,26.21,,,
541,07/12/2023 18:28:13,27.37,,,
542,07/12/2023 18:31:13,27.75,,,
543,07/12/2023 18:34:13,26.94,,,
544,07/12/2023 18:37:13,25.87,,,
545,07/12/2023 18:40:13,26.34,,,
546,07/12/2023 18:43:13,25.99,,,
547,07/12/2023 18:46:13,26.12,,,
548,07/12/2023 18:49:13,26.30,,,
549,07/12/2023 18:52:13,25.57,,,
550,07/12/2023 18:55:13,24.84,,,
551,07/12/2023 18:58:13,24.97,,,
552,07/12/2023 19:01:13,22.91,,,
553,07/12/2023 19:04:13,22.82,,,
554,07/12/2023 19:07:13,24.24,,,
555,07/12/2023 19:10:13,23.46,,,
556,07/12/2023 19:13:13,23.55,,,
557,07/12/2023 19:16:13,23.59,,,
558,07/12/2023 19:19:13,23.76,,,
559,07/12/2023 19:22:13,24.75,,,
560,07/12/2023 19:25:13,25.61,,,
561,07/12/2023 19:28:13,24.97,,,
562,07/12/2023 19:31:13,25.52,,,
563,07/12/2023 19:34:13,24.75,,,
564,07/12/2023 19:37:13,25.31,,,
565,07/12/2023 19:40:13,25.31,,,
566,07/12/2023 19:43:13,23.34,,,
567,07/12/2023 19:46:13,23.12,,,
568,07/12/2023 19:49:13,22.73,,,
569,07/12/2023 19:52:13,22.31,,,
570,07/12/2023 19:55:13,21.45,,,
571,07/12/2023 19:58:13,21.19,,,
572,07/12/2023 20:01:13,21.36,,,
573,07/12/2023 20:04:13,20.89,,,
574,07/12/2023 20:07:13,20.59,,,
575,07/12/2023 20:10:13,19.82,,,
576,07/12/2023 20:13:13,18.53,,,
577,07/12/2023 20:16:13,19.13,,,
578,07/12/2023 20:19:13,18.40,,,
579,07/12/2023 20:22:13,18.32,,,
580,07/12/2023 20:25:13,16.94,,,
581,07/12/2023 20:28:13,16.13,,,
582,07/12/2023 20:31:13,16.00,,,
583,07/12/2023 20:34:13,15.78,,,
584,07/12/2023 20:37:13,15.57,,,
585,07/12/2023 20:40:13,15.70,,,
586,07/12/2023 20:43:13,15.83,,,
587,07/12/2023 20:46:13,15.36,,,
588,07/12/2023 20:49:13,15.18,,,
589,07/12/2023 20:52:13,15.10,,,
590,07/12/2023 20:55:13,15.23,,,
591,07/12/2023 20:58:13,14.71,,,
592,07/12/2023 21:01:13,14.20,,,
593,07/12/2023 21:04:13,14.75,,,
594,07/12/2023 21:07:13,14.97,,,
595,07/12/2023 21:10:13,14.58,,,
596,07/12/2023 21:13:13,13.51,,,
597,07/12/2023 21:16:13,12.87,,,
598,07/12/2023 21:19:13,12.87,,,
599,07/12/2023 21:22:13,13.00,,,
600,07/12/2023 21:25:13,12.95,,,
601,07/12/2023 21:28:13,12.27,,,
602,07/12/2023 21:31:13,12.14,,,
603,07/12/2023 21:34:13,12.01,,,
604,07/12/2023 21:37:13,11.24,,,
605,07/12/2023 21:40:13,11.75,,,
606,07/12/2023 21:43:13,11.15,,,
607,07/12/2023 21:46:13,11.97,,,
608,07/12/2023 21:49:13,10.89,,,
609,07/12/2023 21:52:13,11.62,,,
610,07/12/2023 21:55:13,13.34,,,
611,07/12/2023 21:58:13,13.00,,,
612,07/12/2023 22:01:13,12.35,,,
613,07/12/2023 22:04:13,12.27,,,
614,07/12/2023 22:07:13,13.34,,,
615,07/12/2023 22:10:13,12.61,,,
616,07/12/2023 22:13:13,12.57,,,
617,07/12/2023 22:16:13,12.01,,,
618,07/12/2023 22:19:13,12.91,,,
619,07/12/2023 22:22:13,13.90,,,
620,07/12/2023 22:25:13,13.38,,,
621,07/12/2023 22:28:13,12.91,,,
622,07/12/2023 22:31:13,12.27,,,
623,07/12/2023 22:34:13,11.54,,,
624,07/12/2023 22:37:13,11.92,,,
625,07/12/2023 22:40:13,11.92,,,
626,07/12/2023 22:43:13,12.05,,,
627,07/12/2023 22:46:13,10.94,,,
628,07/12/2023 22:49:13,10.46,,,
629,07/12/2023 22:52:13,10.77,,,
630,07/12/2023 22:55:13,10.72,,,
631,07/12/2023 22:58:13,10.64,,,
632,07/12/2023 23:01:13,9.78,,,
