#,Date-Time (MDT),Ch: 1 - Temperature   (°C ),Host Connected,End of File,EOF,"Temp, (*F)"
,2/14/2022 13:33,2.783333333, , , ,37.01
,2/14/2022 13:36,3.083333333, , , ,37.55
,2/14/2022 13:39,1.883333333, , , ,35.39
,2/14/2022 13:42,1.327777778, , , ,34.39
,2/14/2022 13:45,1.372222222, , , ,34.47
,2/14/2022 13:48,1.155555556, , , ,34.08
,2/14/2022 13:51,2.783333333, , , ,37.01
,2/14/2022 13:54,2.011111111, , , ,35.62
,2/14/2022 13:57,1.283333333, , , ,34.31
,2/14/2022 14:00,1.5, , , ,34.7
,2/14/2022 14:03,1.372222222, , , ,34.47
,2/14/2022 14:06,1.672222222, , , ,35.01
,2/14/2022 14:09,1.411111111, , , ,34.54
,2/14/2022 14:12,1.755555556, , , ,35.16
,2/14/2022 14:15,2.355555556, , , ,36.24
,2/14/2022 14:18,1.411111111, , , ,34.54
,2/14/2022 14:21,2.144444444, , , ,35.86
,2/14/2022 14:24,2.311111111, , , ,36.16
,2/14/2022 14:27,2.227777778, , , ,36.01
,2/14/2022 14:30,2.144444444, , , ,35.86
,2/14/2022 14:33,1.538888889, , , ,34.77
,2/14/2022 14:36,1.538888889, , , ,34.77
,2/14/2022 14:39,1.327777778, , , ,34.39
,2/14/2022 14:42,1.627777778, , , ,34.93
,2/14/2022 14:45,1.372222222, , , ,34.47
,2/14/2022 14:48,1.8, , , ,35.24
,2/14/2022 14:51,2.272222222, , , ,36.09
,2/14/2022 14:54,2.011111111, , , ,35.62
,2/14/2022 14:57,1.672222222, , , ,35.01
,2/14/2022 15:00,1.455555556, , , ,34.62
,2/14/2022 15:03,1.711111111, , , ,35.08
,2/14/2022 15:06,1.027777778, , , ,33.85
,2/14/2022 15:09,1.027777778, , , ,33.85
,2/14/2022 15:12,1.072222222, , , ,33.93
,2/14/2022 15:15,1.111111111, , , ,34
,2/14/2022 15:18,1.411111111, , , ,34.54
,2/14/2022 15:21,1.155555556, , , ,34.08
,2/14/2022 15:24,1.111111111, , , ,34
,2/14/2022 15:27,1.027777778, , , ,33.85
