#,Date-Time (MDT),Ch: 1 - Temperature   (Â°C ),Host Connected,End of File
,2022-02-26 2:05,-20.29444444, , 
,2022-02-26 2:08,-20.21111111, , 
,2022-02-26 2:11,-20.89444444, , 
,2022-02-26 2:14,-20.93888889, , 
,2022-02-26 2:17,-21.32222222, , 
,2022-02-26 2:20,-21.49444444, , 
,2022-02-26 2:23,-21.06666667, , 
,2022-02-26 2:26,-21.06666667, , 
,2022-02-26 2:29,-21.06666667, , 
,2022-02-26 2:32,-21.19444444, , 
,2022-02-26 2:35,-21.32222222, , 
,2022-02-26 2:38,-21.66666667, , 
,2022-02-26 2:41,-21.75555556, , 
,2022-02-26 2:44,-22.01111111, , 
,2022-02-26 2:47,-22.65555556, , 
,2022-02-26 2:50,-22.52777778, , 
,2022-02-26 2:53,-22.31111111, , 
,2022-02-26 2:56,-22.61111111, , 
,2022-02-26 2:59,-22.95555556, , 
,2022-02-26 3:02,-23.12777778, , 
,2022-02-26 3:05,-23.3, , 
,2022-02-26 3:08,-23.51111111, , 
,2022-02-26 3:11,-23.72777778, , 
,2022-02-26 3:14,-23.93888889, , 
,2022-02-26 3:17,-23.63888889, , 
,2022-02-26 3:20,-22.95555556, , 
,2022-02-26 3:23,-23.21111111, , 
,2022-02-26 3:26,-23, , 
,2022-02-26 3:29,-22.95555556, , 
,2022-02-26 3:32,-24.15555556, , 
,2022-02-26 3:35,-24.32777778, , 
,2022-02-26 3:38,-24.54444444, , 
,2022-02-26 3:41,-24.2, , 
,2022-02-26 3:44,-23.93888889, , 
,2022-02-26 3:47,-23.72777778, , 
,2022-02-26 3:50,-24.45555556, , 
,2022-02-26 3:53,-24.97222222, , 
,2022-02-26 3:56,-24.58333333, , 
,2022-02-26 3:59,-24.37222222, , 
,2022-02-26 4:02,-24.32777778, , 
,2022-02-26 4:05,-25.18333333, , 
,2022-02-26 4:08,-24.92777778, , 
,2022-02-26 4:11,-24.41111111, , 
,2022-02-26 4:14,-24.71111111, , 
,2022-02-26 4:17,-24.71111111, , 
,2022-02-26 4:20,-24.8, , 
,2022-02-26 4:23,-24.32777778, , 
,2022-02-26 4:26,-25.48333333, , 
,2022-02-26 4:29,-25.95555556, , 
,2022-02-26 4:32,-25.1, , 
,2022-02-26 4:35,-25.1, , 
,2022-02-26 4:38,-24.37222222, , 
,2022-02-26 4:41,-24.97222222, , 
,2022-02-26 4:44,-25.27222222, , 
,2022-02-26 4:47,-25.18333333, , 
,2022-02-26 4:50,-25.1, , 
,2022-02-26 4:53,-25.7, , 
,2022-02-26 4:56,-25.48333333, , 
,2022-02-26 4:59,-25.78333333, , 
,2022-02-26 5:02,-25.48333333, , 
,2022-02-26 5:05,-25.57222222, , 
,2022-02-26 5:08,-25.4, , 
,2022-02-26 5:11,-26.04444444, , 
,2022-02-26 5:14,-26.81666667, , 
,2022-02-26 5:17,-25.95555556, , 
,2022-02-26 5:20,-24.8, , 
,2022-02-26 5:23,-25.7, , 
,2022-02-26 5:26,-26.64444444, , 
,2022-02-26 5:29,-26.81666667, , 
,2022-02-26 5:32,-26.77222222, , 
,2022-02-26 5:35,-26.17222222, , 
,2022-02-26 5:38,-25.7, , 
,2022-02-26 5:41,-25.95555556, , 
,2022-02-26 5:44,-25.91666667, , 
,2022-02-26 5:47,-26.12777778, , 
,2022-02-26 5:50,-26.55555556, , 
,2022-02-26 5:53,-27.02777778, , 
,2022-02-26 5:56,-26.9, , 
,2022-02-26 5:59,-26.98888889, , 
,2022-02-26 6:02,-26.94444444, , 
,2022-02-26 6:05,-27.76111111, , 
,2022-02-26 6:08,-27.88888889, , 
,2022-02-26 6:11,-27.71666667, , 
,2022-02-26 6:14,-28.48888889, , 
,2022-02-26 6:17,-28.70555556, , 
,2022-02-26 6:20,-28.53333333, , 
,2022-02-26 6:23,-28.53333333, , 
,2022-02-26 6:26,-28.96111111, , 
,2022-02-26 6:29,-28.87222222, , 
,2022-02-26 6:32,-28.70555556, , 
,2022-02-26 6:35,-28.57222222, , 
,2022-02-26 6:38,-28.31666667, , 
,2022-02-26 6:41,-28.78888889, , 
,2022-02-26 6:44,-28.57222222, , 
,2022-02-26 6:47,-28.96111111, , 
,2022-02-26 6:50,-27.24444444, , 
,2022-02-26 6:53,-25.82777778, , 
,2022-02-26 6:56,-26.51666667, , 
,2022-02-26 6:59,-26.98888889, , 
,2022-02-26 7:02,-27.58888889, , 
,2022-02-26 7:05,-27.58888889, , 
,2022-02-26 7:08,-27.5, , 
,2022-02-26 7:11,-27.46111111, , 
,2022-02-26 7:14,-27.54444444, , 
,2022-02-26 7:17,-27.67222222, , 
,2022-02-26 7:20,-26.17222222, , 
,2022-02-26 7:23,-25.44444444, , 
,2022-02-26 7:26,-25.52777778, , 
,2022-02-26 7:29,-24.67222222, , 
,2022-02-26 7:32,-24.5, , 
,2022-02-26 7:35,-24.62777778, , 
,2022-02-26 7:38,-24.67222222, , 
,2022-02-26 7:41,-23.98333333, , 
,2022-02-26 7:44,-23.46666667, , 
,2022-02-26 7:47,-22.78333333, , 
,2022-02-26 7:50,-22.52777778, , 
,2022-02-26 7:53,-22.39444444, , 
,2022-02-26 7:56,-21.66666667, , 
,2022-02-26 7:59,-21.41111111, , 
,2022-02-26 8:02,-21.66666667, , 
,2022-02-26 8:05,-21.49444444, , 
,2022-02-26 8:08,-20.85, , 
,2022-02-26 8:11,-20.51111111, , 
,2022-02-26 8:14,-20.33888889, , 
,2022-02-26 8:17,-20.63888889, , 
,2022-02-26 8:20,-20.63888889, , 
,2022-02-26 8:23,-19.99444444, , 
,2022-02-26 8:26,-19.52222222, , 
,2022-02-26 8:29,-19.09444444, , 
,2022-02-26 8:32,-18.92222222, , 
,2022-02-26 8:35,-18.83333333, , 
,2022-02-26 8:38,-18.66666667, , 
,2022-02-26 8:41,-18.06111111, , 
,2022-02-26 8:44,-17.63333333, , 
,2022-02-26 8:47,-17.37777778, , 
,2022-02-26 8:50,-16.86111111, , 
,2022-02-26 8:53,-16.08888889, , 
,2022-02-26 8:56,-15.57777778, , 
,2022-02-26 8:59,-15.44444444, , 
,2022-02-26 9:02,-15.48888889, , 
,2022-02-26 9:05,-15.74444444, , 
,2022-02-26 9:08,-15.96111111, , 
,2022-02-26 9:11,-14.33333333, , 
,2022-02-26 9:14,-14.63333333, , 
,2022-02-26 9:17,-14.50555556, , 
,2022-02-26 9:20,-13.3, , 
,2022-02-26 9:23,-13, , 
,2022-02-26 9:26,-13.43333333, , 
,2022-02-26 9:29,-13.94444444, , 
,2022-02-26 9:32,-13.43333333, , 
,2022-02-26 9:35,-12.82777778, , 
,2022-02-26 9:38,-12.78888889, , 
,2022-02-26 9:41,-12.22777778, , 
,2022-02-26 9:44,-11.67222222, , 
,2022-02-26 9:47,-10.9, , 
,2022-02-26 9:50,-10.03888889, , 
,2022-02-26 9:53,-10.3, , 
,2022-02-26 9:56,-9.438888889, , 
,2022-02-26 9:59,-9.438888889, , 
,2022-02-26 10:02,-9.483333333, , 
,2022-02-26 10:05,-8.583333333, , 
,2022-02-26 10:08,-6.738888889, , 
,2022-02-26 10:11,-6.394444444, , 
,2022-02-26 10:14,-7.511111111, , 
,2022-02-26 10:17,-7.722222222, , 
,2022-02-26 10:20,-8.366666667, , 
,2022-02-26 10:23,-9.183333333, , 
,2022-02-26 10:26,-8.8, , 
,2022-02-26 10:29,-8.583333333, , 
,2022-02-26 10:32,-8.194444444, , 
,2022-02-26 10:35,-7.166666667, , 
,2022-02-26 10:38,-6.266666667, , 
,2022-02-26 10:41,-6.522222222, , 
,2022-02-26 10:44,-4.894444444, , 
,2022-02-26 10:47,-3.733333333, , 
,2022-02-26 10:50,-2.405555556, , 
,2022-02-26 10:53,-2.577777778, , 
,2022-02-26 10:56,-1.377777778, , 
,2022-02-26 10:59,-3.222222222, , 
,2022-02-26 11:02,-1.244444444, , 
,2022-02-26 11:05,-0.644444444, , 
,2022-02-26 11:08,-0.816666667, , 
,2022-02-26 11:11,-1.505555556, , 
,2022-02-26 11:14,-1.461111111, , 
,2022-02-26 11:17,-2.488888889, , 
,2022-02-26 11:20,-2.277777778, , 
,2022-02-26 11:23,-1.888888889, , 
,2022-02-26 11:26,-1.416666667, , 
,2022-02-26 11:29,-1.033333333, , 
,2022-02-26 11:32,-1.805555556, , 
,2022-02-26 11:35,-2.961111111, , 
,2022-02-26 11:38,-2.533333333, , 
,2022-02-26 11:41,-0.688888889, , 
,2022-02-26 11:44,-1.077777778, , 
,2022-02-26 11:47,-0.733333333, , 
,2022-02-26 11:50,-0.561111111, , 
,2022-02-26 11:53,-0.433333333, , 
,2022-02-26 11:56,1.883333333, , 
,2022-02-26 11:59,0.166666667, , 
,2022-02-26 12:02,-1.244444444, , 
,2022-02-26 12:05,-0.344444444, , 
,2022-02-26 12:08,-2.15, , 
,2022-02-26 12:11,-1.85, , 
,2022-02-26 12:14,-2.316666667, , 
,2022-02-26 12:17,-3.477777778, , 
,2022-02-26 12:20,-3.861111111, , 
,2022-02-26 12:23,-2.922222222, , 
,2022-02-26 12:26,-4.294444444, , 
,2022-02-26 12:29,-3.777777778, , 
,2022-02-26 12:32,-2.961111111, , 
,2022-02-26 12:35,-1.761111111, , 
,2022-02-26 12:38,-1.288888889, , 
