#,Date-Time (MDT),Ch: 1 - Temperature   (Â°C ),Host Connected,End of File
,2022-02-18 19:36,-10.81111111, , 
,2022-02-18 19:39,-10.9, , 
,2022-02-18 19:42,-9.872222222, , 
,2022-02-18 19:45,-10.55555556, , 
,2022-02-18 19:48,-11.28333333, , 
,2022-02-18 19:51,-11.11666667, , 
,2022-02-18 19:54,-10.77222222, , 
,2022-02-18 19:57,-10.08333333, , 
,2022-02-18 20:00,-9.4, , 
,2022-02-18 20:03,-10.51111111, , 
,2022-02-18 20:06,-9.7, , 
,2022-02-18 20:09,-9.011111111, , 
,2022-02-18 20:12,-9.311111111, , 
,2022-02-18 20:15,-10.17222222, , 
,2022-02-18 20:18,-10.81111111, , 
,2022-02-18 20:21,-10.68333333, , 
,2022-02-18 20:24,-10.21111111, , 
,2022-02-18 20:27,-12.61666667, , 
,2022-02-18 20:30,-11.32777778, , 
,2022-02-18 20:33,-10.38333333, , 
,2022-02-18 20:36,-9.655555556, , 
,2022-02-18 20:39,-10.85555556, , 
,2022-02-18 20:42,-10.98333333, , 
,2022-02-18 20:45,-11.15555556, , 
,2022-02-18 20:48,-11.28333333, , 
,2022-02-18 20:51,-10.47222222, , 
,2022-02-18 20:54,-10.47222222, , 
,2022-02-18 20:57,-11.71666667, , 
,2022-02-18 21:00,-11.84444444, , 
,2022-02-18 21:03,-12.78888889, , 
,2022-02-18 21:06,-13.68888889, , 
,2022-02-18 21:09,-13.43333333, , 
,2022-02-18 21:12,-12.18888889, , 
,2022-02-18 21:15,-12.52777778, , 
,2022-02-18 21:18,-11.92777778, , 
,2022-02-18 21:21,-12.44444444, , 
,2022-02-18 21:24,-12.66111111, , 
,2022-02-18 21:27,-13.56111111, , 
,2022-02-18 21:30,-13.43333333, , 
,2022-02-18 21:33,-13.21666667, , 
,2022-02-18 21:36,-12.18888889, , 
,2022-02-18 21:39,-12.96111111, , 
,2022-02-18 21:42,-13.17222222, , 
,2022-02-18 21:45,-13.34444444, , 
