#,Date-Time (MDT),Ch: 1 - Temperature   (Â°C ),Host Connected,End of File
,2022-02-18 18:43,-5.794444444, , 
,2022-02-18 18:46,-6.65, , 
,2022-02-18 18:49,-9.655555556, , 
,2022-02-18 18:52,-9.227777778, , 
,2022-02-18 18:55,-9.183333333, , 
,2022-02-18 18:58,-8.883333333, , 
,2022-02-18 19:01,-8.327777778, , 
,2022-02-18 19:04,-6.694444444, , 
,2022-02-18 19:07,-5.538888889, , 
,2022-02-18 19:10,-6.177777778, , 
,2022-02-18 19:13,-7.855555556, , 
,2022-02-18 19:16,-9.311111111, , 
,2022-02-18 19:19,-9.611111111, , 
,2022-02-18 19:22,-6.911111111, , 
,2022-02-18 19:25,-6.011111111, , 
,2022-02-18 19:28,-7.983333333, , 
,2022-02-18 19:31,-9.138888889, , 
,2022-02-18 19:34,-9.4, , 
,2022-02-18 19:37,-9.311111111, , 
,2022-02-18 19:40,-7.811111111, , 
,2022-02-18 19:43,-7.766666667, , 
,2022-02-18 19:46,-6.522222222, , 
,2022-02-18 19:49,-6.522222222, , 
,2022-02-18 19:52,-6.65, , 
,2022-02-18 19:55,-5.794444444, , 
,2022-02-18 19:58,-5.877777778, , 
,2022-02-18 20:01,-5.966666667, , 
,2022-02-18 20:04,-7.638888889, , 
,2022-02-18 20:07,-8.8, , 
,2022-02-18 20:10,-9.183333333, , 
,2022-02-18 20:13,-6.866666667, , 
,2022-02-18 20:16,-8.711111111, , 
,2022-02-18 20:19,-8.366666667, , 
,2022-02-18 20:22,-7.638888889, , 
,2022-02-18 20:25,-7.555555556, , 
,2022-02-18 20:28,-8.283333333, , 
,2022-02-18 20:31,-9.183333333, , 
,2022-02-18 20:34,-9.572222222, , 
,2022-02-18 20:37,-9.611111111, , 
,2022-02-18 20:40,-8.238888889, , 
,2022-02-18 20:43,-8.927777778, , 
,2022-02-18 20:46,-8.583333333, , 
,2022-02-18 20:49,-8.711111111, , 
,2022-02-18 20:52,-7.255555556, , 
,2022-02-18 20:55,-7.255555556, , 
,2022-02-18 20:58,-9.438888889, , 
,2022-02-18 21:01,-10.3, , 
,2022-02-18 21:04,-10.68333333, , 
,2022-02-18 21:07,-10.38333333, , 
,2022-02-18 21:10,-11.2, , 
,2022-02-18 21:13,-11.37222222, , 
,2022-02-18 21:16,-12.7, , 
,2022-02-18 21:19,-12.91666667, , 
,2022-02-18 21:22,-11.2, , 
,2022-02-18 21:25,-11.15555556, , 
,2022-02-18 21:28,-11.62777778, , 
,2022-02-18 21:31,-11.8, , 
,2022-02-18 21:34,-12.18888889, , 
,2022-02-18 21:37,-11.92777778, , 
,2022-02-18 21:40,-12.35555556, , 
,2022-02-18 21:43,-12.22777778, , 
,2022-02-18 21:46,-11.97222222, , 
,2022-02-18 21:49,-12.18888889, , 
,2022-02-18 21:52,-12.31666667, , 
,2022-02-18 21:55,-12.4, , 
,2022-02-18 21:58,-12.31666667, , 
,2022-02-18 22:01,-12.27222222, , 
,2022-02-18 22:04,-12.44444444, , 
,2022-02-18 22:07,-11.71666667, , 
,2022-02-18 22:10,-12.22777778, , 
,2022-02-18 22:13,-12.27222222, , 
,2022-02-18 22:16,-11.88888889, , 
,2022-02-18 22:19,-11.58333333, , 
,2022-02-18 22:22,-11.07222222, , 
