#,Date-Time (MST),Ch: 1 - Temperature   (°C ),Host Connected,End of File
1,12/12/2022 19:38:25,-6.44,,
2,12/12/2022 19:41:25,-6.44,,
3,12/12/2022 19:44:25,-6.48,,
4,12/12/2022 19:47:25,-6.52,,
5,12/12/2022 19:50:25,-6.52,,
6,12/12/2022 19:53:25,-6.57,,
7,12/12/2022 19:56:25,-6.61,,
8,12/12/2022 19:59:25,-6.61,,
9,12/12/2022 20:02:25,-6.70,,
10,12/12/2022 20:05:25,-6.70,,
11,12/12/2022 20:08:25,-6.65,,
12,12/12/2022 20:11:25,-6.61,,
13,12/12/2022 20:14:25,-6.65,,
14,12/12/2022 20:17:25,-6.70,,
15,12/12/2022 20:20:25,-6.70,,
16,12/12/2022 20:23:25,-6.74,,
17,12/12/2022 20:26:25,-6.78,,
18,12/12/2022 20:29:25,-6.87,,
19,12/12/2022 20:32:25,-6.74,,
20,12/12/2022 20:35:25,-6.87,,
21,12/12/2022 20:38:25,-6.82,,
22,12/12/2022 20:41:25,-6.87,,
23,12/12/2022 20:44:25,-6.82,,
24,12/12/2022 20:47:25,-6.82,,
25,12/12/2022 20:50:25,-6.87,,
26,12/12/2022 20:53:25,-6.91,,
27,12/12/2022 20:56:25,-6.87,,
28,12/12/2022 20:59:25,-6.87,,
29,12/12/2022 21:02:25,-6.91,,
30,12/12/2022 21:05:25,-6.91,,
31,12/12/2022 21:08:25,-6.91,,
32,12/12/2022 21:11:25,-6.87,,
33,12/12/2022 21:14:25,-6.91,,
34,12/12/2022 21:17:25,-6.82,,
35,12/12/2022 21:20:25,-6.74,,
36,12/12/2022 21:23:25,-6.14,,
37,12/12/2022 21:26:25,-6.14,,
38,12/12/2022 21:29:25,-6.09,,
39,12/12/2022 21:32:25,-6.05,,
40,12/12/2022 21:35:25,-5.97,,
41,12/12/2022 21:38:25,-6.05,,
42,12/12/2022 21:41:25,-6.18,,
43,12/12/2022 21:44:25,-6.18,,
44,12/12/2022 21:47:25,-6.31,,
45,12/12/2022 21:50:25,-6.35,,
46,12/12/2022 21:53:25,-6.52,,
47,12/12/2022 21:56:25,-6.57,,
48,12/12/2022 21:59:25,-6.52,,
49,12/12/2022 22:02:25,-6.48,,
50,12/12/2022 22:05:25,-6.35,,
51,12/12/2022 22:08:25,-6.39,,
52,12/12/2022 22:11:25,-6.48,,
53,12/12/2022 22:14:25,-6.48,,
54,12/12/2022 22:17:25,-6.39,,
55,12/12/2022 22:20:25,-6.39,,
56,12/12/2022 22:23:25,-6.52,,
57,12/12/2022 22:26:25,-6.52,,
58,12/12/2022 22:29:25,-6.48,,
59,12/12/2022 22:32:25,-6.35,,
60,12/12/2022 22:35:25,-6.35,,
61,12/12/2022 22:38:25,-6.82,,
62,12/12/2022 22:41:25,-7.00,,
63,12/12/2022 22:44:25,-6.61,,
64,12/12/2022 22:47:25,-6.78,,
65,12/12/2022 22:50:25,-6.82,,
66,12/12/2022 22:53:25,-6.87,,
67,12/12/2022 22:56:25,-6.74,,
68,12/12/2022 22:59:25,-6.70,,
69,12/12/2022 23:02:25,-6.70,,
70,12/12/2022 23:05:25,-6.82,,
71,12/12/2022 23:08:25,-6.70,,
72,12/12/2022 23:11:25,-6.87,,
73,12/12/2022 23:14:25,-7.00,,
74,12/12/2022 23:17:25,-6.87,,
75,12/12/2022 23:20:25,-6.48,,
76,12/12/2022 23:23:25,-6.39,,
77,12/12/2022 23:26:25,-6.48,,
78,12/12/2022 23:29:25,-6.48,,
79,12/12/2022 23:32:25,-6.52,,
80,12/12/2022 23:35:25,-6.48,,
81,12/12/2022 23:38:25,-6.61,,
82,12/12/2022 23:41:25,-6.65,,
83,12/12/2022 23:44:25,-6.95,,
84,12/12/2022 23:47:25,-6.95,,
85,12/12/2022 23:50:25,-7.21,,
86,12/12/2022 23:53:25,-7.42,,
87,12/12/2022 23:56:25,-7.60,,
88,12/12/2022 23:59:25,-7.98,,
89,12/13/2022 00:02:25,-8.15,,
90,12/13/2022 00:05:25,-8.03,,
91,12/13/2022 00:08:25,-7.98,,
92,12/13/2022 00:11:25,-8.03,,
93,12/13/2022 00:14:25,-8.20,,
94,12/13/2022 00:17:25,-8.33,,
95,12/13/2022 00:20:25,-8.33,,
96,12/13/2022 00:23:25,-8.33,,
97,12/13/2022 00:26:25,-8.37,,
98,12/13/2022 00:29:25,-8.45,,
99,12/13/2022 00:32:25,-8.45,,
100,12/13/2022 00:35:25,-8.63,,
101,12/13/2022 00:38:25,-8.71,,
102,12/13/2022 00:41:25,-8.75,,
103,12/13/2022 00:44:25,-8.75,,
104,12/13/2022 00:47:25,-8.84,,
105,12/13/2022 00:50:25,-8.88,,
106,12/13/2022 00:53:25,-8.97,,
107,12/13/2022 00:56:25,-8.97,,
108,12/13/2022 00:59:25,-9.01,,
109,12/13/2022 01:02:25,-9.01,,
110,12/13/2022 01:05:25,-9.05,,
111,12/13/2022 01:08:25,-9.01,,
112,12/13/2022 01:11:25,-8.97,,
113,12/13/2022 01:14:25,-8.97,,
114,12/13/2022 01:17:25,-9.01,,
115,12/13/2022 01:20:25,-8.97,,
116,12/13/2022 01:23:25,-9.05,,
117,12/13/2022 01:26:25,-9.10,,
118,12/13/2022 01:29:25,-9.23,,
119,12/13/2022 01:32:25,-9.23,,
120,12/13/2022 01:35:25,-9.36,,
121,12/13/2022 01:38:25,-9.40,,
122,12/13/2022 01:41:25,-9.31,,
123,12/13/2022 01:44:25,-9.31,,
124,12/13/2022 01:47:25,-9.40,,
125,12/13/2022 01:50:25,-9.57,,
126,12/13/2022 01:53:25,-9.48,,
127,12/13/2022 01:56:25,-9.44,,
128,12/13/2022 01:59:25,-9.40,,
129,12/13/2022 02:02:25,-9.31,,
130,12/13/2022 02:05:25,-9.40,,
131,12/13/2022 02:08:25,-9.57,,
132,12/13/2022 02:11:25,-9.61,,
133,12/13/2022 02:14:25,-9.61,,
134,12/13/2022 02:17:25,-9.53,,
135,12/13/2022 02:20:25,-9.53,,
136,12/13/2022 02:23:25,-9.57,,
137,12/13/2022 02:26:25,-9.57,,
138,12/13/2022 02:29:25,-9.57,,
139,12/13/2022 02:32:25,-9.61,,
140,12/13/2022 02:35:25,-9.70,,
141,12/13/2022 02:38:25,-9.87,,
142,12/13/2022 02:41:25,-9.83,,
143,12/13/2022 02:44:25,-9.83,,
144,12/13/2022 02:47:25,-9.96,,
145,12/13/2022 02:50:25,-10.04,,
146,12/13/2022 02:53:25,-9.96,,
147,12/13/2022 02:56:25,-10.08,,
148,12/13/2022 02:59:25,-10.26,,
149,12/13/2022 03:02:25,-10.34,,
150,12/13/2022 03:05:25,-10.30,,
151,12/13/2022 03:08:25,-10.43,,
152,12/13/2022 03:11:25,-10.47,,
153,12/13/2022 03:14:25,-10.60,,
