#,Date-Time (MST),Ch:1 - Temperature   (°C),Button Down,Host Connected,End of File
1,12/15/2023 12:30:05,,Logged,,
2,12/15/2023 12:30:23,,Logged,,
3,12/15/2023 12:30:28,0.81,,,
4,12/15/2023 12:33:28,-0.65,,,
5,12/15/2023 12:36:28,-0.52,,,
6,12/15/2023 12:39:28,-0.30,,,
7,12/15/2023 12:42:28,-0.17,,,
8,12/15/2023 12:45:28,-0.09,,,
9,12/15/2023 12:48:28,0.00,,,
10,12/15/2023 12:51:28,0.00,,,
11,12/15/2023 12:54:28,0.08,,,
12,12/15/2023 12:57:28,0.55,,,
13,12/15/2023 13:00:28,0.64,,,
14,12/15/2023 13:03:28,0.51,,,
15,12/15/2023 13:06:28,0.47,,,
16,12/15/2023 13:09:24,,,Logged,
17,12/15/2023 13:09:28,0.77,,,
18,12/15/2023 13:12:28,1.20,,,
19,12/15/2023 13:15:28,1.63,,,
20,12/15/2023 13:18:28,1.33,,,
21,12/15/2023 13:21:28,1.33,,,
22,12/15/2023 13:24:28,1.28,,,
23,12/15/2023 13:27:28,1.03,,,
24,12/15/2023 13:30:28,1.84,,,
25,12/15/2023 13:33:28,2.14,,,
26,12/15/2023 13:36:28,3.04,,,
27,12/15/2023 13:39:28,2.01,,,
28,12/15/2023 13:42:28,2.83,,,
29,12/15/2023 13:45:28,3.30,,,
30,12/15/2023 13:48:28,3.39,,,
31,12/15/2023 13:51:28,3.43,,,
32,12/15/2023 13:54:28,2.74,,,
33,12/15/2023 13:57:28,3.43,,,
34,12/15/2023 14:00:28,4.29,,,
35,12/15/2023 14:03:28,3.90,,,
36,12/15/2023 14:06:28,4.20,,,
37,12/15/2023 14:09:28,4.16,,,
38,12/15/2023 14:12:28,4.20,,,
39,12/15/2023 14:15:28,3.60,,,
40,12/15/2023 14:18:28,3.34,,,
41,12/15/2023 14:21:28,2.66,,,
42,12/15/2023 14:24:28,1.80,,,
43,12/15/2023 14:27:28,1.46,,,
44,12/15/2023 14:30:28,1.20,,,
45,12/15/2023 14:33:28,1.24,,,
46,12/15/2023 14:36:28,1.50,,,
47,12/15/2023 14:39:28,1.24,,,
48,12/15/2023 14:42:28,1.63,,,
